product_name,gender,color,sleeve_type,material,combo_item,price,no._of_sells,no._of_review,location,product_link,product_id,sku,discount,price_band,discount_band,sales_per_review
Best Quality Casual T-shirt's for men,Male,Unknown,Unknown,Unknown,Unknown,99,0,0,Dhaka,www.daraz.com.bd/products/-i323914303.html,323914303,323914303_BD-1546489928,51.0,Low,High,0.0
"Cartoon T-shirt, Doremon  T-shirt, logo on side , Jersey fabric mix t- shirt, regular half sleeve",Unknown,Unknown,Half Sleeve,Unknown,Unknown,129,28,1,Dhaka,www.daraz.com.bd/products/-i323934966.html,323934966,323934966_BD-1546636827,36.0,Medium,Low,14.0
Spider-Man Logo Printed Regular Fit Round Neck T-shirt for Men - T-Shirt For Men - T Shirt For Man - T Shirt For Man - T Shirt - T Sirt,Male,Unknown,Unknown,Unknown,Unknown,174,46,2,Dhaka,www.daraz.com.bd/products/-i245861186.html,245861186,245861186_BD-1190122657,77.0,Medium,Very High,15.333333333333334
3 PCS Best Quality t-shirt for men.Premium Quality pure Cotton round neck Casual Half Sleeve Combo Pack 3 In 1 short sleeve T-shirt for Men.  Sleeve Pure Cotton Round Neck T-Shirt for Men. - T Shirt For Man - T Shirt For Man,Male,Unknown,Half Sleeve,Cotton,Combo,499,583,133,Rajshahi,www.daraz.com.bd/products/3-pcs-best-quality-t-shirt-for-menpremium-quality-pure-cotton-round-neck-casual-half-sleeve-combo-pack-3-in-1-short-sleeve-t-shirt-for-men-sleeve-pure-cotton-round-neck-t-shirt-for-men-t-shirt-for-man-t-shirt-for-man-i204923471.html,204923471,204923471_BD-1353537326,50.0,Premium,Medium,4.350746268656716
Joto Crush Toto Bash Quality And Durablity -Golpo Casual T-Shirt For Men - Genji- Innovative Remarkable - Disclose Styles & Luxe,Male,Unknown,Unknown,Unknown,Unknown,94,6,0,Dhaka,www.daraz.com.bd/products/-i395709711.html,395709711,395709711_BD-1967368707,53.0,Low,High,6.0
Cha  T-Shirt For Man| Half Sleeve T Shirt For Men,Male,Unknown,Half Sleeve,Unknown,Unknown,96,25,2,Dhaka,www.daraz.com.bd/products/-i266280091.html,266280091,266280091_BD-1238010859,52.0,Low,High,8.333333333333334
"Cotton T-shirt, Anime T-shirt, Naruto, Pain Logo in Middle",Unknown,Unknown,Unknown,Cotton,Unknown,250,125,11,Dhaka,www.daraz.com.bd/products/naruto-i349496340.html,349496340,349496340_BD-1717516769,17.0,High,Low,10.416666666666666
Maroon Full Sleeve T Shirt For Men,Male,Unknown,Full Sleeve,Unknown,Unknown,219,6,4,Dhaka,www.daraz.com.bd/products/-i325139517.html,325139517,325139517_BD-1559082885,45.0,High,Medium,1.2
Black Colour Cotton Short Sleeve Tshirt For Men.,Unknown,Black,Short Sleeve,Cotton,Unknown,111,23,3,Dhaka,www.daraz.com.bd/products/-i154500217.html,154500217,154500217_BD-1083626828,54.0,Medium,High,5.75
Tshirt Combo  2 PIS New Desing Digital printed Boys T-shirt/ Tshirt For Men/ T-shirt,Unknown,Unknown,Unknown,Unknown,Combo,199,560,47,Dhaka,www.daraz.com.bd/products/2-i361936411.html,361936411,361936411_BD-1786219730,33.0,High,Low,11.666666666666666
New Cotton Printed T Shirt For Men/ Mens T Shirt/ Genji,Unknown,Unknown,Unknown,Cotton,Unknown,96,5,1,Dhaka,www.daraz.com.bd/products/-i300674528.html,300674528,300674528_BD-1335436100,52.0,Low,High,2.5
Megi Hata T Shirt For Men,Male,Unknown,Unknown,Unknown,Unknown,217,96,6,Rajshahi,www.daraz.com.bd/products/-i364254894.html,364254894,364254894_BD-1805648079,57.0,High,High,13.714285714285714
Join the Naruto Fandom with the Kakashi T-Shirt - Naruto Shippuden Anime Black Cotton Tee Unisex Naruto T-Shirt By Banga Kun Shop,Unknown,Black,Unknown,Cotton,Unknown,385,105,9,Dhaka,www.daraz.com.bd/products/join-the-naruto-fandom-with-the-kakashi-t-shirt-naruto-shippuden-anime-black-cotton-tee-unisex-naruto-t-shirt-by-banga-kun-shop-i295602377.html,295602377,295602377_BD-1311035269,4.0,Premium,Low,10.5
White Cotton Combo T-Shirt & trouser Pant For Man,Male,White,Unknown,Cotton,Combo,382,39,5,Dhaka,www.daraz.com.bd/products/-i346212865.html,346212865,346212865_BD-1694275146,52.0,Premium,High,6.5
Black Desing Soft & Comfortable T-Shirt For Men - Genji,Male,Black,Unknown,Unknown,Unknown,112,13,3,Dhaka,www.daraz.com.bd/products/-i343588796.html,343588796,343588796_BD-1675253914,44.0,Medium,Medium,3.25
Death Note Exclusive Anime Black Cotton T-shirt For Men - T Shirt,Male,Black,Unknown,Cotton,Unknown,268,7,1,Khulna,www.daraz.com.bd/products/-i308321546.html,308321546,308321546_BD-1383408387,16.0,High,Low,3.5
Premium Stylish T-Shirt: Comfortable and Soft Fabric for Ultimate Style and Comfort,Unknown,Unknown,Unknown,Unknown,Unknown,157,47,11,Dhaka,www.daraz.com.bd/products/premium-stylish-t-shirt-comfortable-and-soft-fabric-for-ultimate-style-and-comfort-i313572212.html,313572212,313572212_BD-1405974640,71.0,Medium,Very High,3.9166666666666665
Men's Regular-Fit Cotton Full - Sleeve & T-Shirt with Round Neck - Breathable Fabric Comfort for Everyday Wear,Unknown,Unknown,Unknown,Cotton,Unknown,187,45,3,Dhaka,www.daraz.com.bd/products/-i325150219.html,325150219,325150219_BD-1559398239,55.0,High,High,11.25
New Half Sleeve Premium Cotton T-Shirt Genji,Unknown,Unknown,Half Sleeve,Cotton,Unknown,90,64,6,Chattogram,www.daraz.com.bd/products/-i325587732.html,325587732,325587732_BD-1564361310,78.0,Low,Very High,9.142857142857142
Cotton Fabric Full Sleeve Round Neck Raglan T-Shirt for Men - Raglan T-Shirt - Comfortable and Stylish Wear,Male,Unknown,Full Sleeve,Cotton,Unknown,210,11,1,Dhaka,www.daraz.com.bd/products/cotton-fabric-full-sleeve-round-neck-raglan-t-shirt-for-men-raglan-t-shirt-comfortable-and-stylish-wear-i324463425.html,324463425,324463425_BD-1552887540,58.0,High,Very High,5.5
Daraz New tee Black Desing Best Collection T-shirt For Men,Male,Black,Unknown,Unknown,Unknown,96,37,4,Dhaka,www.daraz.com.bd/products/-i344334535.html,344334535,344334535_BD-1680758849,46.0,Low,Medium,7.4
Stylish Cotton Half Sleeve T-Shirt For Men - T-Shirt For Men - T Shirt - T Shirt,Male,Unknown,Half Sleeve,Cotton,Unknown,99,46,5,Dhaka,www.daraz.com.bd/products/stylish-cotton-half-sleeve-t-shirt-for-men-t-shirt-for-men-t-shirt-t-shirt-i247191912.html,247191912,247191912_BD-1192762443,60.0,Low,Very High,7.666666666666667
MEN'S COTTON T-SHIRT A Ether Chaya Print on chest,Unknown,Unknown,Unknown,Cotton,Unknown,342,0,1,Dhaka,www.daraz.com.bd/products/-i360200430.html,360200430,360200430_BD-1778437324,28.0,Premium,Low,0.0
BTS T-shirt For Men and women Round neck Stylish,Male,Unknown,Unknown,Unknown,Unknown,130,785,68,Dhaka,www.daraz.com.bd/products/bts-i262836119.html,262836119,262836119_BD-1598688508,63.0,Medium,Very High,11.376811594202898
New  digatil printed daraz  Premium quality T-shirt for men and women,Male,Unknown,Unknown,Unknown,Unknown,89,938,60,Dhaka,www.daraz.com.bd/products/-i355980850.html,355980850,355980850_BD-1751278897,56.0,Low,High,15.37704918032787
Premium Quality - stylish new T Shirt - Casual Exclusive half Sleeve T Shirt For Men - T Shirt,Male,Unknown,Half Sleeve,Unknown,Unknown,99,20,5,Dhaka,www.daraz.com.bd/products/-i362243763.html,362243763,362243763_BD-1787347130,50.0,Low,Medium,3.3333333333333335
Royel blue Colour Jersey Fabric Half Sleeve T-shirt For Men's,Unknown,Blue,Half Sleeve,Unknown,Unknown,80,10,2,Dhaka,www.daraz.com.bd/products/-i343996569.html,343996569,343996569_BD-1678228796,61.0,Low,Very High,3.3333333333333335
Oversize Drop Shoulder Black Cotton Half Sleeve Round Neck T Shirt For Men - Innovative Style - Comfortable to Wear in Summer Season,Male,Black,Half Sleeve,Cotton,Unknown,306,275,39,Dhaka,www.daraz.com.bd/products/oversize-drop-shoulder-black-cotton-half-sleeve-round-neck-t-shirt-for-men-innovative-style-comfortable-to-wear-in-summer-season-i293383615.html,293383615,293383615_BD-1680464915,64.0,Premium,Very High,6.875
"Anime Half-Sleeve T-shirt, Jersey Fabric, AOT logo on Middle",Unknown,Unknown,Unknown,Unknown,Unknown,139,120,12,Dhaka,www.daraz.com.bd/products/aot-i342916199.html,342916199,342916199_BD-1776154196,31.0,Medium,Low,9.23076923076923
Stylish Cotton Half Sleeve T-Shirt For Men - T Shirt For Man - T Shirt,Male,Unknown,Half Sleeve,Cotton,Unknown,157,99,15,Dhaka,www.daraz.com.bd/products/stylish-cotton-half-sleeve-t-shirt-for-men-t-shirt-for-man-t-shirt-i247189406.html,247189406,247189406_BD-1192749448,37.0,Medium,Low,6.1875
Premium Solid T Shirt For Men- Black,Unknown,Black,Unknown,Unknown,Unknown,165,283,33,Dhaka,www.daraz.com.bd/products/premium-solid-t-shirt-for-men-black-i187540518.html,187540518,187540518_BD-1879854028,53.0,Medium,High,8.323529411764707
2024 Summer New Fashionable T-Shirt For Men [ High Quality Classical Tshirt ],Male,Unknown,Unknown,Unknown,Unknown,96,6,2,Dhaka,www.daraz.com.bd/products/2024-i367074176.html,367074176,367074176_BD-1829821411,52.0,Low,High,2.0
Superlative Versatile -Choice and Remark -High Quality T-shirt & 2 Quarter Pants For Man - T Shirt - T Shirt For Man,Male,Unknown,Unknown,Unknown,Unknown,245,85,16,Dhaka,www.daraz.com.bd/products/2-i337962367.html,337962367,337962367_BD-1650035243,30.0,High,Low,5.0
Solid Jersey Half Sleeve Tshirt - T Shirt For Man - T Shirt For Man,Male,Unknown,Half Sleeve,Unknown,Unknown,96,1100,72,Dhaka,www.daraz.com.bd/products/solid-jersey-half-sleeve-tshirt-t-shirt-for-man-t-shirt-for-man-i261408866.html,261408866,261408866_BD-1222626348,79.0,Low,Very High,15.068493150684931
Ladies Short Sleeve Cotton T-Shirt,Female,Unknown,Short Sleeve,Cotton,Unknown,95,150,36,Dhaka,www.daraz.com.bd/products/ladies-short-sleeve-cotton-t-shirt-i133228076.html,133228076,133228076_BD-1847733249,73.0,Low,Very High,4.054054054054054
Love Degin Tshirt Jarsy Women,Female,Unknown,Unknown,Unknown,Unknown,96,317,31,Dhaka,www.daraz.com.bd/products/-i343672785.html,343672785,343672785_BD-1675689893,52.0,Low,High,9.90625
Black Poly-Cotton Full  Sleeve T Shirt For Men,Male,Black,Unknown,Cotton,Unknown,208,51,11,Dhaka,www.daraz.com.bd/products/-i324582594.html,324582594,324582594_BD-1553396006,60.0,High,Very High,4.25
Daraz New Desing Soft & Comfortable T-shirt For Men,Male,Unknown,Unknown,Unknown,Unknown,83,0,0,Dhaka,www.daraz.com.bd/products/-i335864606.html,335864606,335864606_BD-1634740415,69.0,Low,Very High,0.0
White Color T-Shirt And 2 Quarter Pant For Men,Male,White,Unknown,Unknown,Unknown,299,597,39,Dhaka,www.daraz.com.bd/products/2-i344167162.html,344167162,344167162_BD-1806190893,25.0,Premium,Low,14.925
premium quality Full Sleeve Plain Skin T-Shirt  for men. Screen full hata screen ganzi- black screen skin ganzi,Unknown,Black,Full Sleeve,Unknown,Unknown,178,23,0,Rajshahi,www.daraz.com.bd/products/-i333818926.html,333818926,333818926_BD-1731671076,63.0,High,Very High,23.0
Black Combo  T-Shirt And 2 Quarter Pant For Men..,Unknown,Black,Unknown,Unknown,Combo,272,0,0,Dhaka,www.daraz.com.bd/products/2-i344113867.html,344113867,344113867_BD-1678513605,32.0,Premium,Low,0.0
Ash  Stylish t shirt for Men Comfortable and soft wear tee - new Design T Shirt For Man,Male,Unknown,Unknown,Unknown,Unknown,112,90,5,Dhaka,www.daraz.com.bd/products/-i343502764.html,343502764,343502764_BD-1675109338,44.0,Medium,Medium,15.0
Men's Regular-Fit Long-Sleeve T-Shirt with Round Neck - Lightweight Comfort for Everyday Wear,Unknown,Unknown,Unknown,Unknown,Unknown,250,141,12,Dhaka,www.daraz.com.bd/products/mens-regular-fit-long-sleeve-t-shirt-with-round-neck-lightweight-comfort-for-everyday-wear-i324517921.html,324517921,324517921_BD-1553172137,29.0,High,Low,10.846153846153847
Desire Printed Cotton T-shirt for Summer. Code: dt-25,Unknown,Unknown,Unknown,Cotton,Unknown,350,0,0,Dhaka,www.daraz.com.bd/products/dt-25-i244504056.html,244504056,244504056_BD-1187873807,0.0,Premium,Low,0.0
New Soft & Comfortable T-shirt For Men,Male,Unknown,Unknown,Unknown,Unknown,109,12,1,Dhaka,www.daraz.com.bd/products/-i355825103.html,355825103,355825103_BD-1750560846,46.0,Medium,Medium,6.0
Men New Fashionable New Design Digital Printed Boys T-Shirt for Men - Artful Fashion for Casual Occasions and Moderate Weather,Male,Unknown,Unknown,Unknown,Unknown,115,43,7,Dhaka,www.daraz.com.bd/products/-i344217459.html,344217459,344217459_BD-1678873734,39.0,Medium,Medium,5.375
Combo Set - T-Shirt and Trouser for Men - Soft Fabric and Comfortable,Male,Unknown,Unknown,Unknown,Combo,564,759,142,Dhaka,www.daraz.com.bd/products/-i215146698.html,215146698,215146698_BD-1830853310,73.0,Premium,Very High,5.3076923076923075
ora koy orar top orara sob amra ki fao nei vai New Desing Soft & Comfortable T-shirt For Men,Male,Unknown,Unknown,Unknown,Unknown,109,0,0,Dhaka,www.daraz.com.bd/products/ora-koy-orar-top-orara-sob-amra-ki-fao-nei-vai-i358965471.html,358965471,358965471_BD-1771505936,45.0,Medium,Medium,0.0
Black T-Shirt And 2 Quarter Pant For Men,Male,Black,Unknown,Unknown,Unknown,281,9,0,Dhaka,www.daraz.com.bd/products/2-i346353026.html,346353026,346353026_BD-1695017718,44.0,Premium,Medium,9.0
New Combo SET - T-Shirt and Trouser for Men - Soft fabric and comfortable To Wear,Male,Unknown,Unknown,Unknown,Combo,531,207,39,Dhaka,www.daraz.com.bd/products/-i200983734.html,200983734,200983734_BD-1830873129,75.0,Premium,Very High,5.175
Black Printed Summer Round Neck Combo T-Shirt & Pant for Men - Trendy T-Shirt and Pant Set - Perfect For All Season,Male,Black,Unknown,Unknown,Combo,241,373,26,Dhaka,www.daraz.com.bd/products/-i302766569.html,302766569,302766569_BD-1347507198,43.0,High,Medium,13.814814814814815
NKE design Best Quality Casual à¦—à§‡à¦žà§à¦œà¦¿ à¦›à§‡à¦²à§‡à¦¦à§‡à¦° Trendy t- shirt | Half Sleeve genji for man,Male,Unknown,Half Sleeve,Unknown,Unknown,95,7,1,Dhaka,www.daraz.com.bd/products/nke-i387638720.html,387638720,387638720_BD-1933090064,52.0,Low,High,3.5
Discover easy-going vibes with the Half Sleeve Casual T-Shirt for Men â€“ A must-have round neck choice for laid-back moments,Male,Unknown,Half Sleeve,Unknown,Unknown,70,14,2,Dhaka,www.daraz.com.bd/products/-i321272772.html,321272772,321272772_BD-2017191191,30.0,Low,Low,4.666666666666667
Black Poly-Cotton Full  Sleeve T Shirt For Men,Male,Black,Unknown,Cotton,Unknown,299,430,40,Dhaka,www.daraz.com.bd/products/-i318705090.html,318705090,318705090_BD-1454469183,25.0,Premium,Low,10.487804878048781
Premium Stylish T-Shirt -Maroon Comfortable and Soft Synthetic Fabrics for Men - Full Sleeve & Round Collar,Male,Unknown,Full Sleeve,Unknown,Unknown,295,538,99,Dhaka,www.daraz.com.bd/products/premium-stylish-t-shirt-maroon-comfortable-and-soft-synthetic-fabrics-for-men-full-sleeve-round-collar-i149540592.html,149540592,149540592_BD-1075884057,50.0,Premium,Medium,5.38
Tiktok Up Half Sleeve T-Shirt for Men - T Shirt For Man - T Shirt For Man - T Shirt,Male,Unknown,Half Sleeve,Unknown,Unknown,200,142,33,Dhaka,www.daraz.com.bd/products/tiktok-up-half-sleeve-t-shirt-for-men-t-shirt-for-man-t-shirt-for-man-t-shirt-i232285512.html,232285512,232285512_BD-1175180472,0.0,High,Low,4.176470588235294
Manfare's Premium Quality Stylish T Shirt - MF-499,Unknown,Unknown,Unknown,Unknown,Unknown,427,289,45,Dhaka,www.daraz.com.bd/products/manfare-mf-499-i306465074.html,306465074,306465074_BD-1370402384,22.0,Premium,Low,6.282608695652174
Trendsetter -Seth Rollins WWE Black Cotton T-shirt For Men - T Shirt For Man - T Shirt For Man - T Shirt For Man - T Sirt- Inventive Choice,Male,Black,Unknown,Cotton,Unknown,247,31,3,Khulna,www.daraz.com.bd/products/trendsetter-seth-rollins-wwe-black-cotton-t-shirt-for-men-t-shirt-for-man-t-shirt-for-man-t-shirt-for-man-t-sirt-inventive-choice-i274615049.html,274615049,274615049_BD-1250519692,18.0,High,Low,7.75
Athleisure - Avant Grade - Easily Usable - Demon Slayer All Hashira Anime White T-Shirt - Easy To maintain - Well Inspired & Crafted,Unknown,Red,Unknown,Unknown,Unknown,179,101,11,Dhaka,www.daraz.com.bd/products/athleisure-avant-grade-easily-usable-demon-slayer-all-hashira-anime-white-t-shirt-easy-to-maintain-well-inspired-crafted-i237901513.html,237901513,237901513_BD-1471598202,49.0,High,Medium,8.416666666666666
Trendy Stylish Fashion tops ladies short sleeve casual t-shirt for grail,Female,Unknown,Short Sleeve,Unknown,Unknown,189,1700,191,Dhaka,www.daraz.com.bd/products/-i342269255.html,342269255,342269255_BD-1812636291,41.0,High,Medium,8.854166666666666
One sholder tank top and Crop top,Unknown,Unknown,Unknown,Unknown,Unknown,139,200,36,Dhaka,www.daraz.com.bd/products/-i321770148.html,321770148,321770148_BD-1724631814,54.0,Medium,High,5.405405405405405
Effortless and Affordable Style for Your Everyday Look - T Shirt For Man,Male,Unknown,Unknown,Unknown,Unknown,70,73,16,Dhaka,www.daraz.com.bd/products/-i261493684.html,261493684,261493684_BD-2015028880,30.0,Low,Low,4.294117647058823
cotton long sleeve tshirt for men- - T Shirt For Man - T Shirt For Man - T Shirt - à¦—à§‡à¦žà§à¦œà¦¿ à¦›à§‡à¦²à§‡à¦¦à§‡à¦°,Male,Unknown,Unknown,Cotton,Unknown,195,273,28,Dhaka,www.daraz.com.bd/products/cotton-long-sleeve-tshirt-for-men-t-shirt-for-man-t-shirt-for-man-t-shirt-i222893536.html,222893536,222893536_BD-1269761409,61.0,High,Very High,9.413793103448276
Style casual homme cool T-Shirts Summer Poly Cotton Tops Tees Print T Shirt Men Loose T-Shirt Homme Fashion Tshirts - T-Shirt,Male,Unknown,Unknown,Cotton,Unknown,96,55,5,Dhaka,www.daraz.com.bd/products/-i343853861.html,343853861,343853861_BD-1677158524,45.0,Low,Medium,9.166666666666666
100% Export and Premium Round Neck Half Sleeve Cotton T-shirt for Fashionable People-BL,Unknown,Unknown,Half Sleeve,Cotton,Unknown,450,60,10,Dhaka,www.daraz.com.bd/products/100-bl-i306189705.html,306189705,306189705_BD-1368760312,40.0,Premium,Medium,5.454545454545454
CASUAL Printed T Shirt For Men,Male,Unknown,Unknown,Unknown,Unknown,96,0,3,Dhaka,www.daraz.com.bd/products/-i367246631.html,367246631,367246631_BD-1830973383,52.0,Low,High,0.0
Trendy Casual Half Sleeve Printed T-Shirt For Men - Tshirt For Men,Male,Unknown,Half Sleeve,Unknown,Unknown,199,30,2,Dhaka,www.daraz.com.bd/products/trendy-casual-half-sleeve-printed-t-shirt-for-men-tshirt-for-men-i184045285.html,184045285,184045285_BD-1128711697,0.0,High,Low,10.0
Summer Black Combo Set Half Sleeve T-Shirt & Quarter Pant For Men - T Shirt & Pant For Boys,Male,Black,Half Sleeve,Unknown,Combo,370,158,8,Dhaka,www.daraz.com.bd/products/-i337586614.html,337586614,337586614_BD-1647192286,43.0,Premium,Medium,17.555555555555557
Dean Ambrose WWE Black T-shirt For Men - T-Shirt For Men - T Shirt,Male,Black,Unknown,Unknown,Unknown,259,32,4,Khulna,www.daraz.com.bd/products/dean-ambrose-wwe-black-t-shirt-for-men-t-shirt-for-men-t-shirt-i263879856.html,263879856,263879856_BD-1233635327,14.0,High,Low,6.4
Enjoy Exclusive Summer Fashion with T-shirt and Full Pant for Men - A Casual Round Neck Ensemble for Seasonal Comfort,Male,Unknown,Unknown,Unknown,Unknown,600,1600,123,Dhaka,www.daraz.com.bd/products/-i240365609.html,240365609,240365609_BD-1183660717,23.0,Premium,Low,12.903225806451612
Quicksilver Black Cotton Long Sleeve Tshirt For Men,Male,Black,Unknown,Cotton,Unknown,187,654,65,Dhaka,www.daraz.com.bd/products/quicksilver-black-cotton-long-sleeve-tshirt-for-men-i160882441.html,160882441,160882441_BD-1092760746,77.0,High,Very High,9.909090909090908
New Relax Dissing Stylist T-Shirt For Summer - Tshirt For Men,Male,Unknown,Unknown,Unknown,Unknown,95,39,1,Dhaka,www.daraz.com.bd/products/-i343135311.html,343135311,343135311_BD-1673226412,55.0,Low,High,19.5
Black Combo T-Shirt & trouser Pant For Man,Male,Black,Unknown,Unknown,Combo,425,14,3,Dhaka,www.daraz.com.bd/products/-i340787646.html,340787646,340787646_BD-1670759798,29.0,Premium,Low,3.5
Black Cotton Full Sleeve Casual T-Shirt For Men,Male,Black,Full Sleeve,Cotton,Unknown,350,119,22,Dhaka,www.daraz.com.bd/products/-i324508940.html,324508940,324508940_BD-1553174244,42.0,Premium,Medium,5.173913043478261
Ensemble Yourself - Upscale Need - New Exclusive T shirt For Man For BLIVE - Sensible - Must Have - Understated Sophistication,Male,Unknown,Unknown,Unknown,Unknown,99,570,38,Dhaka,www.daraz.com.bd/products/blive-i314516386.html,314516386,314516386_BD-1413603079,65.0,Low,Very High,14.615384615384615
